t,trades,traded_kwh,posted_buy_kwh,posted_sell_kwh,unserved_kwh,curtailment_kwh,price_mean,price_var,W,W_bound,W_hat
0,0,0.000000,6.139736,0.000000,6.139736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0,0.000000,6.139795,0.000000,6.139795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0,0.000000,6.139867,0.000000,6.139867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0,0.000000,6.139956,0.000000,6.139956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0,0.000000,6.140066,0.000000,6.140066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0,0.000000,6.140199,0.000000,6.140199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0,0.000000,6.140363,0.000000,6.140363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0,0.000000,6.140562,0.000000,6.140562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0,0.000000,6.140803,0.000000,6.140803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,0,0.000000,6.141096,0.000000,6.141096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,0,0.000000,6.141450,0.000000,6.141450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,0,0.000000,6.141876,0.000000,6.141876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0,0.000000,6.142390,0.000000,6.142390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,0,0.000000,6.143006,0.000000,6.143006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,0,0.000000,6.143743,0.000000,6.143743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,0,0.000000,6.144623,0.000000,6.144623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0,0.000000,6.145672,0.000000,6.145672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,0,0.000000,6.146918,0.000000,6.146918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,0,0.000000,6.148395,0.000000,6.148395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,0,0.000000,6.150140,0.000000,6.150140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,0,0.000000,6.152199,0.000000,6.152199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,0,0.000000,6.154619,0.000000,6.154619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,0,0.000000,6.157460,0.000000,6.157460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,0,0.000000,6.160786,0.000000,6.160786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0,0.000000,6.164666,0.000000,6.164666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0,0.000000,6.169189,0.000000,6.169189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0,0.000000,6.174439,0.000000,6.174439,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0,0.000000,6.180525,0.000000,6.180525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0,0.000000,6.187556,0.000000,6.187556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0,0.000000,6.195657,0.000000,6.195657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0,0.000000,6.204978,0.000000,6.204978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0,0.000000,6.215661,0.000000,6.215661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0,0.000000,6.227870,0.000000,6.227870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0,0.000000,6.241806,0.000000,6.241806,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0,0.000000,6.257671,0.000000,6.257671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0,0.000000,6.275679,0.000000,6.275679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0,0.000000,6.296051,0.000000,6.296051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0,0.000000,6.319060,0.000000,6.319060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0,0.000000,6.344948,0.000000,6.344948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0,0.000000,6.373983,0.000000,6.373983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0,0.000000,6.406542,0.000000,6.406542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0,0.000000,6.442932,0.000000,6.442932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0,0.000000,6.483353,0.000000,6.483353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,0,0.000000,6.528407,0.000000,6.528407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0,0.000000,6.578138,0.000000,6.578138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,0,0.000000,6.633151,0.000000,6.633151,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,0,0.000000,6.693694,0.000000,6.693694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,0,0.000000,6.760170,0.000000,6.760170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,0,0.000000,6.833021,0.000000,6.833021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,0,0.000000,6.912618,0.000000,6.912618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0,0.000000,6.998829,0.000000,6.998829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0,0.000000,7.092743,0.000000,7.092743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0,0.000000,7.194407,0.000000,7.194407,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0,0.000000,7.304137,0.000000,7.304137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0,0.000000,7.421382,0.000000,7.421382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,0,0.000000,7.548050,0.000000,7.548050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,0,0.000000,7.682791,0.000000,7.682791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,0,0.000000,7.826141,0.000000,7.826141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,0,0.000000,7.978116,0.000000,7.978116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,0,0.000000,8.139430,0.000000,8.139430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0,0.000000,8.308225,0.000000,8.308225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61,0,0.000000,8.486142,0.000000,8.486142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62,0,0.000000,8.673280,0.000000,8.673280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63,0,0.000000,8.865878,0.000000,8.865878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64,0,0.000000,9.064472,0.000000,9.064472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65,0,0.000000,9.272083,0.000000,9.272083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66,0,0.000000,9.484893,0.000000,9.484893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
67,0,0.000000,9.700973,0.000000,9.700973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
68,0,0.000000,9.922750,0.000000,9.922750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
69,0,0.000000,10.146080,0.000000,10.146080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
70,0,0.000000,10.364252,0.000000,10.364252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,0,0.000000,10.592406,0.000000,10.592406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
72,0,0.000000,10.821087,0.000000,10.821087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
73,0,0.000000,11.030628,0.000000,11.030628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,0,0.000000,11.235017,0.000000,11.235017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
75,0,0.000000,11.453412,0.000000,11.453412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
76,0,0.000000,11.627528,0.000000,11.627528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
77,0,0.000000,11.813061,0.000000,11.813061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,0,0.000000,11.976093,0.000000,11.976093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,0,0.000000,12.126469,0.000000,12.126469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,0,0.000000,12.252234,0.000000,12.252234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,0,0.000000,12.355795,0.000000,12.355795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,0,0.000000,12.447646,0.000000,12.447646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,0,0.000000,12.495202,0.000000,12.495202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,0,0.000000,12.512511,0.000000,12.512511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,0,0.000000,12.502348,0.000000,12.502348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,0,0.000000,12.426774,0.000000,12.426774,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,0,0.000000,12.331194,0.000000,12.331194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,0,0.000000,12.210542,0.000000,12.210542,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0,0.000000,12.008804,0.000000,12.008804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,1,0.008836,11.820216,0.008836,11.811380,0.000000,15.429613,0.000000,0.069231,0.069231,1.000000
91,1,0.020902,11.555571,0.020902,11.534669,0.000000,15.431566,0.000000,0.163740,0.163740,1.000000
92,1,0.031091,11.231261,0.031091,11.200170,0.000000,16.808844,0.000000,0.200734,0.200734,1.000000
93,3,0.053728,10.856984,0.053728,10.803256,0.000000,14.108236,2.107869,0.473541,0.473541,1.000000
94,4,0.105751,10.478115,0.105751,10.372364,0.000000,16.338655,0.034359,0.625763,0.625763,1.000000
95,5,0.152017,10.013742,0.152017,9.861724,0.000000,15.939234,1.525435,0.868982,0.868982,1.000000
96,8,0.210466,9.626909,0.210466,9.416444,0.000000,15.919782,0.398039,1.332592,1.332592,1.000000
97,10,0.342016,9.029187,0.342016,8.687170,0.000000,15.361939,1.381087,2.364008,2.364008,1.000000
98,11,0.460627,8.360348,0.460627,7.899720,0.000000,15.758716,2.019978,2.765419,2.765419,1.000000
99,16,0.596304,7.841360,0.596304,7.245055,0.000000,15.398323,0.385705,3.524788,3.524788,1.000000
100,19,0.714376,7.214347,0.714376,6.499971,0.000000,15.480777,0.984539,4.162077,4.162077,1.000000
101,24,0.930218,6.510629,0.930218,5.580411,0.000000,14.829682,1.444274,5.743634,5.743634,1.000000
102,31,1.179404,5.788382,1.179404,4.608978,0.000000,15.628816,0.546236,6.009098,6.009098,1.000000
103,40,1.460653,5.170057,1.460653,3.709404,0.000000,15.692224,0.817693,7.287454,7.287454,1.000000
104,50,1.800489,4.514596,1.800489,2.714108,0.000000,15.161661,0.683755,9.726004,9.726004,1.000000
105,62,2.318418,3.937874,2.318418,1.619456,0.000000,15.574756,1.153650,10.532906,10.532906,1.000000
106,79,3.027501,3.361676,3.027501,0.334175,0.000000,15.610319,0.958124,13.500234,13.500234,1.000000
107,91,3.453808,2.826358,3.453808,0.000000,0.000000,15.847225,1.164235,14.126047,14.126047,1.000000
