t,trades,traded_kwh,posted_buy_kwh,posted_sell_kwh,unserved_kwh,curtailment_kwh,price_mean,price_var,W,W_bound,W_hat
0,0,0.000000,30.701925,0.000000,30.701925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,0,0.000000,30.702219,0.000000,30.702219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0,0.000000,30.702582,0.000000,30.702582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0,0.000000,30.703027,0.000000,30.703027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,0,0.000000,30.703574,0.000000,30.703574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,0,0.000000,30.704242,0.000000,30.704242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0,0.000000,30.705059,0.000000,30.705059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,0,0.000000,30.706053,0.000000,30.706053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,0,0.000000,30.707261,0.000000,30.707261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,0,0.000000,30.708724,0.000000,30.708724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,0,0.000000,30.710494,0.000000,30.710494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,0,0.000000,30.712627,0.000000,30.712627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,0,0.000000,30.715194,0.000000,30.715194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,0,0.000000,30.718273,0.000000,30.718273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,0,0.000000,30.721960,0.000000,30.721960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,0,0.000000,30.726360,0.000000,30.726360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0,0.000000,30.731603,0.000000,30.731603,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,0,0.000000,30.737830,0.000000,30.737830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,0,0.000000,30.745211,0.000000,30.745211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,0,0.000000,30.753939,0.000000,30.753939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,0,0.000000,30.764228,0.000000,30.764228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,0,0.000000,30.776333,0.000000,30.776333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,0,0.000000,30.790532,0.000000,30.790532,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,0,0.000000,30.807153,0.000000,30.807153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0,0.000000,30.826558,0.000000,30.826558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0,0.000000,30.849157,0.000000,30.849157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0,0.000000,30.875393,0.000000,30.875393,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0,0.000000,30.905809,0.000000,30.905809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0,0.000000,30.940949,0.000000,30.940949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0,0.000000,30.981438,0.000000,30.981438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0,0.000000,31.028025,0.000000,31.028025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0,0.000000,31.081426,0.000000,31.081426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0,0.000000,31.142484,0.000000,31.142484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,0,0.000000,31.212159,0.000000,31.212159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,0,0.000000,31.291433,0.000000,31.291433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35,0,0.000000,31.381368,0.000000,31.381368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,0,0.000000,31.483202,0.000000,31.483202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37,0,0.000000,31.598093,0.000000,31.598093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
38,0,0.000000,31.727530,0.000000,31.727530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
39,0,0.000000,31.872707,0.000000,31.872707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40,0,0.000000,32.035344,0.000000,32.035344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41,0,0.000000,32.216950,0.000000,32.216950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42,0,0.000000,32.419220,0.000000,32.419220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43,0,0.000000,32.643770,0.000000,32.643770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44,0,0.000000,32.892510,0.000000,32.892510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45,0,0.000000,33.167052,0.000000,33.167052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46,0,0.000000,33.469645,0.000000,33.469645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47,0,0.000000,33.801476,0.000000,33.801476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48,0,0.000000,34.165242,0.000000,34.165242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49,0,0.000000,34.562517,0.000000,34.562517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50,0,0.000000,34.994116,0.000000,34.994116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51,0,0.000000,35.462239,0.000000,35.462239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52,0,0.000000,35.970145,0.000000,35.970145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53,0,0.000000,36.516346,0.000000,36.516346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54,0,0.000000,37.103563,0.000000,37.103563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55,0,0.000000,37.734112,0.000000,37.734112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56,0,0.000000,38.404843,0.000000,38.404843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57,0,0.000000,39.121092,0.000000,39.121092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58,0,0.000000,39.880420,0.000000,39.880420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,0,0.000000,40.681938,0.000000,40.681938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0,0.000000,41.526841,0.000000,41.526841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
